# Generated from ../data/13JUL2013/000.dat
time steer steer_est v v_c
28.37 -0.00408407 -0.00347705 1.96167 2
28.375 -0.00408407 -0.00359603 1.96439 2
28.38 -0.00439823 -0.00370867 1.95607 2
28.385 -0.00439823 -0.00377939 1.95277 2
28.39 -0.00471239 -0.00386673 1.96064 2
28.395 -0.00471239 -0.00396839 1.95335 2
28.4 -0.00502655 -0.00414041 1.95077 2
28.405 -0.00534071 -0.00438074 1.9592 2
28.41 -0.00565487 -0.00467442 1.95228 2
28.415 -0.00565487 -0.00496467 1.95001 2
28.42 -0.00596903 -0.00530525 1.94834 2
28.425 -0.00628319 -0.00565314 1.95743 2
28.43 -0.00628319 -0.0059471 1.95099 2
28.435 -0.00659734 -0.00622215 1.94907 2
28.44 -0.00659734 -0.00642762 1.94766 2
28.445 -0.0069115 -0.00660417 1.94664 2
28.45 -0.0069115 -0.0067399 1.94588 2
28.455 -0.00722566 -0.00684944 1.94535 2
28.46 -0.00722566 -0.00692996 1.94494 2
28.465 -0.00753982 -0.00707183 1.94467 2
28.47 -0.00753982 -0.00716908 1.94445 2
28.475 -0.00785398 -0.00732511 1.94431 2
28.48 -0.00816814 -0.00751825 1.94419 2
28.485 -0.0084823 -0.00778097 1.94412 2
28.49 -0.00879646 -0.00805424 1.94405 2
28.495 -0.00911062 -0.00835724 1.94402 2
28.5 -0.00942478 -0.00864499 1.94398 2
28.505 -0.00942478 -0.00887382 1.94397 2
28.51 -0.00973894 -0.00908338 1.94394 2
28.515 -0.00973894 -0.00925307 1.94394 2
28.52 -0.00973894 -0.00934438 1.94392 2
28.525 -0.0100531 -0.00941701 1.94392 2
28.53 -0.0100531 -0.00945466 1.94391 2
28.535 -0.0100531 -0.00947331 1.94392 2
28.54 -0.0103673 -0.00951095 1.9439 2
28.545 -0.0103673 -0.00954853 1.94391 2
28.55 -0.0103673 -0.00956915 1.9439 2
28.555 -0.0106814 -0.00965435 1.94391 2
28.56 -0.0106814 -0.00972536 1.9439 2
28.565 -0.0109956 -0.00986514 1.93362 2
28.57 -0.0109956 -0.00998114 1.93915 2
28.575 -0.0113097 -0.010137 1.94045 2
28.58 -0.0113097 -0.010259 1.94138 2
28.585 -0.0113097 -0.0103535 1.94207 2
28.59 -0.0116239 -0.0104877 1.94256 2
28.595 -0.0116239 -0.0105752 1.94293 2
28.6 -0.0116239 -0.0106327 1.94319 2
28.605 -0.0116239 -0.0106634 1.94339 2
28.61 -0.0116239 -0.010686 1.94352 2
28.615 -0.0116239 -0.0107074 1.93335 2
28.62 -0.0116239 -0.0107263 1.93895 2
28.625 -0.0116239 -0.0107612 1.93002 2
28.63 -0.0119381 -0.0108752 1.93652 2
28.635 -0.0122522 -0.0110545 1.93854 2
28.64 -0.0122522 -0.0112651 1.93998 2
28.645 -0.0125664 -0.011514 1.93077 2
28.65 -0.0125664 -0.011754 1.93707 2
28.655 -0.0128805 -0.0120198 1.93894 2
28.66 -0.0128805 -0.0122513 1.94028 2
28.665 -0.0128805 -0.0124203 1.94127 2
28.67 -0.0131947 -0.012595 1.94197 2
28.675 -0.0131947 -0.0127159 1.93222 2
28.68 -0.0135088 -0.0128294 1.93813 2
28.685 -0.0135088 -0.0129 1.92942 2
28.69 -0.0135088 -0.0129423 1.9258 2
28.695 -0.013823 -0.0130082 1.93347 2
28.7 -0.013823 -0.0130711 1.93629 2
28.705 -0.0141372 -0.0131951 1.92808 2
28.71 -0.0141372 -0.0133031 1.93511 2
28.715 -0.0144513 -0.0134524 1.92722 2
28.72 -0.0144513 -0.0135854 1.93449 2
28.725 -0.0147655 -0.0137482 1.93705 2
28.73 -0.0147655 -0.0138778 1.9389 2
28.735 -0.0150796 -0.0140139 1.92998 2
28.74 -0.0150796 -0.014115 1.9365 2
28.745 -0.0150796 -0.0141676 1.92823 2
28.75 -0.0147655 -0.0141301 1.92494 2
28.755 -0.0147655 -0.0140864 1.93284 2
28.76 -0.0147655 -0.0140313 1.93584 2
28.765 -0.0147655 -0.0139922 1.92775 2
28.77 -0.0147655 -0.0139738 1.93487 2
28.775 -0.0147655 -0.0139642 1.92705 2
28.78 -0.0150796 -0.0140497 1.93436 2
28.785 -0.0150796 -0.0141318 1.93696 2
28.79 -0.0150796 -0.0142155 1.93884 2
28.795 -0.0153938 -0.0143626 1.92993 2
28.8 -0.0153938 -0.0144701 1.93646 2
28.805 -0.0153938 -0.0145859 1.92821 2
28.81 -0.015708 -0.0147367 1.9352 2
28.815 -0.015708 -0.0148619 1.93758 2
28.82 -0.0160221 -0.015018 1.929 2
28.825 -0.0163363 -0.0152434 1.92551 2
28.83 -0.0163363 -0.0154391 1.93324 2
28.835 -0.0166504 -0.0156556 1.92586 2
28.84 -0.0166504 -0.0158859 1.9335 2
28.845 -0.0166504 -0.0160445 1.93634 2
28.85 -0.0166504 -0.0162192 1.9281 2
28.855 -0.0169646 -0.0163903 1.92487 2
28.86 -0.0169646 -0.0165504 1.93277 2
28.865 -0.0169646 -0.01668 1.92552 2
28.87 -0.0169646 -0.0167601 1.93325 2
28.875 -0.0172788 -0.0169357 1.93616 2
28.88 -0.0175929 -0.0171008 1.92797 2
28.885 -0.0175929 -0.0172897 1.92477 2
28.89 -0.0175929 -0.0174251 1.9327 2
28.895 -0.0179071 -0.0176014 1.92547 2
28.9 -0.0182212 -0.0177897 1.93322 2
28.905 -0.0182212 -0.017962 1.93613 2
28.91 -0.0185354 -0.0181505 1.92795 2
28.915 -0.0185354 -0.0182741 1.93504 2
28.92 -0.0188496 -0.0184505 1.92716 2
28.925 -0.0191637 -0.0186148 1.92418 2
28.93 -0.0191637 -0.0188007 1.93227 2
28.935 -0.0194779 -0.0189683 1.93544 2
28.94 -0.0194779 -0.0191414 1.92744 2
28.945 -0.019792 -0.0193267 1.93466 2
28.95 -0.019792 -0.019492 1.93716 2
28.955 -0.0201062 -0.0197277 1.92872 2
28.96 -0.0204204 -0.019925 1.93558 2
28.965 -0.0204204 -0.0201847 1.93785 2
28.97 -0.0207345 -0.0204144 1.92919 2
28.975 -0.0207345 -0.0206401 1.93594 2
28.98 -0.0210487 -0.0208846 1.92781 2
28.985 -0.0213628 -0.0211351 1.92465 2
28.99 -0.0213628 -0.0213507 1.93261 2
28.995 -0.0213628 -0.0214734 1.93569 2
29 -0.021677 -0.0216328 1.92762 2
29.005 -0.021677 -0.0217174 1.9348 2
29.01 -0.021677 -0.0217497 1.92697 2
29.015 -0.021677 -0.0217569 1.93433 2
29.02 -0.0219911 -0.021773 1.93692 2
29.025 -0.0219911 -0.0218125 1.92854 2
29.03 -0.0219911 -0.0218404 1.92516 2
29.035 -0.0223053 -0.0219186 1.933 2
29.04 -0.0223053 -0.0220285 1.92567 2
29.045 -0.0226195 -0.0221544 1.92309 2
29.05 -0.0226195 -0.0223437 1.93148 2
29.055 -0.0229336 -0.0225449 1.93486 2
29.06 -0.0232478 -0.0227816 1.92702 2
29.065 -0.0235619 -0.0230231 1.93436 2
29.07 -0.0235619 -0.0232113 1.92665 2
29.075 -0.0235619 -0.02335 1.93409 2
29.08 -0.0235619 -0.0234138 1.93675 2
29.085 -0.0235619 -0.0234114 1.92841 2
29.09 -0.0235619 -0.0233808 1.92507 2
29.095 -0.0235619 -0.0233225 1.93294 2
29.1 -0.0235619 -0.023273 1.92562 2
29.105 -0.0235619 -0.0232117 1.93334 2
29.11 -0.0235619 -0.023178 1.9362 2
29.115 -0.0235619 -0.023134 1.9383 2
29.12 -0.0235619 -0.0231684 1.93981 2
29.125 -0.0238761 -0.0232451 1.94093 2
29.13 -0.0238761 -0.0233056 1.93144 2
29.135 -0.0238761 -0.0233662 1.93758 2
29.14 -0.0238761 -0.0233915 1.93929 2
29.145 -0.0238761 -0.0233979 1.94055 2
29.15 -0.0241903 -0.02343 1.93116 2
29.155 -0.0241903 -0.0234429 1.93738 2
29.16 -0.0241903 -0.0234015 1.92885 2
29.165 -0.0241903 -0.0233789 1.9357 2
29.17 -0.0241903 -0.0233648 1.93791 2
29.175 -0.0245044 -0.023394 1.93955 2
29.18 -0.0245044 -0.0234379 1.94072 2
29.185 -0.0245044 -0.023472 1.94159 2
29.19 -0.0245044 -0.023509 1.93193 2
29.195 -0.0245044 -0.0235401 1.93793 2
29.2 -0.0245044 -0.0235333 1.93954 2
29.205 -0.0245044 -0.0235392 1.94074 2
29.21 -0.0245044 -0.0234723 1.9313 2
29.215 -0.0245044 -0.0234293 1.93748 2
29.22 -0.0245044 -0.0233479 1.92893 2
29.225 -0.0245044 -0.0232457 1.93575 2
29.23 -0.0245044 -0.0231752 1.93795 2
29.235 -0.0245044 -0.0230928 1.93958 2
29.24 -0.0245044 -0.023058 1.94074 2
29.245 -0.0248186 -0.0230858 1.94161 2
29.25 -0.0248186 -0.0231394 1.94222 2
29.255 -0.0251327 -0.0232519 1.94269 2
29.26 -0.0251327 -0.0233691 1.94301 2
29.265 -0.0251327 -0.0234664 1.94326 2
29.27 -0.0251327 -0.0235433 1.93314 2
29.275 -0.0251327 -0.0236157 1.93882 2
29.28 -0.0254469 -0.0236932 1.94019 2
29.285 -0.0254469 -0.023757 1.94121 2
29.29 -0.0254469 -0.0238189 1.94193 2
29.295 -0.0254469 -0.0238619 1.94247 2
29.3 -0.0254469 -0.0238974 1.94285 2
29.305 -0.0254469 -0.0239424 1.94315 2
29.31 -0.0254469 -0.0239958 1.94334 2
29.315 -0.0254469 -0.0240161 1.9435 2
29.32 -0.0254469 -0.0240357 1.9436 2
29.325 -0.0254469 -0.0240232 1.94369 2
29.33 -0.0251327 -0.0238986 1.94374 2
29.335 -0.0251327 -0.0237578 1.93351 2
29.34 -0.0251327 -0.0235934 1.93907 2
29.345 -0.0251327 -0.0234204 1.9301 2
29.35 -0.0254469 -0.0232874 1.93659 2
29.355 -0.0254469 -0.0231853 1.93858 2
29.36 -0.0254469 -0.0230968 1.94002 2
29.365 -0.0254469 -0.0230344 1.94108 2
29.37 -0.0254469 -0.0230275 1.94184 2
29.375 -0.0254469 -0.0230093 1.94241 2
29.38 -0.0254469 -0.023002 1.9428 2
29.385 -0.0251327 -0.0229544 1.94311 2
29.39 -0.0251327 -0.02287 1.94332 2
29.395 -0.0251327 -0.0227817 1.94349 2
29.4 -0.0248186 -0.0226057 1.94359 2
29.405 -0.0245044 -0.0223749 1.94368 2
29.41 -0.0245044 -0.022174 1.94373 2
29.415 -0.0241903 -0.0219017 1.94379 2
29.42 -0.0238761 -0.0216586 1.94381 2
29.425 -0.0238761 -0.0214625 1.94384 2
29.43 -0.0235619 -0.0212696 1.95414 2
29.435 -0.0235619 -0.0211389 1.94862 2
29.44 -0.0235619 -0.0210699 1.95762 2
29.445 -0.0235619 -0.0210044 1.96144 2
29.45 -0.0235619 -0.0209616 1.95392 2
29.455 -0.0235619 -0.0208996 1.95121 2
29.46 -0.0232478 -0.0207682 1.9595 2
29.465 -0.0232478 -0.0206283 1.95253 2
29.47 -0.0232478 -0.0204834 1.95018 2
29.475 -0.0232478 -0.0203374 1.95877 2
29.48 -0.0232478 -0.020188 1.95198 2
29.485 -0.0229336 -0.0200234 1.94979 2
29.49 -0.0229336 -0.0198837 1.94818 2
29.495 -0.0229336 -0.0197793 1.95732 2
29.5 -0.0229336 -0.0197084 1.95092 2
29.505 -0.0226195 -0.0195803 1.95931 2
29.51 -0.0226195 -0.0194916 1.96266 2
29.515 -0.0223053 -0.0193339 1.95483 2
29.52 -0.0219911 -0.0191448 1.95185 2
29.525 -0.0219911 -0.0189835 1.9497 2
29.53 -0.021677 -0.0187775 1.94812 2
29.535 -0.0213628 -0.0185289 1.94698 2
29.54 -0.0213628 -0.0183273 1.94614 2
29.545 -0.0210487 -0.0181051 1.95583 2
29.55 -0.0207345 -0.017885 1.94983 2
29.555 -0.0207345 -0.0176813 1.94823 2
29.56 -0.0204204 -0.0174521 1.95733 2
29.565 -0.0204204 -0.0172593 1.96124 2
29.57 -0.0201062 -0.0170343 1.95377 2
29.575 -0.0201062 -0.0168194 1.96139 2
29.58 -0.019792 -0.0165726 1.95388 2
29.585 -0.019792 -0.0163328 1.95118 2
29.59 -0.0194779 -0.016066 1.9492 2
29.595 -0.0194779 -0.0158157 1.95806 2
29.6 -0.0191637 -0.0155144 1.95146 2
29.605 -0.0188496 -0.0152151 1.94942 2
29.61 -0.0188496 -0.0149615 1.95819 2
29.615 -0.0185354 -0.014671 1.95158 2
29.62 -0.0182212 -0.0143751 1.94948 2
29.625 -0.0179071 -0.0140472 1.95826 2
29.63 -0.0175929 -0.0137411 1.96189 2
29.635 -0.0175929 -0.0134571 1.95427 2
29.64 -0.0169646 -0.0130984 1.95145 2
29.645 -0.0166504 -0.0127152 1.95969 2
29.65 -0.0163363 -0.0123439 1.95265 2
29.655 -0.0160221 -0.0119544 1.95028 2
29.66 -0.0153938 -0.0115158 1.94854 2
29.665 -0.0150796 -0.0110954 1.95758 2
29.67 -0.0147655 -0.0106832 1.95111 2
29.675 -0.0144513 -0.0103192 1.95945 2
29.68 -0.0141372 -0.00996969 1.95247 2
29.685 -0.013823 -0.00964925 1.95015 2
29.69 -0.0135088 -0.00934363 1.94845 2
29.695 -0.0135088 -0.00910808 1.95751 2
29.7 -0.0131947 -0.00889549 1.96134 2
29.705 -0.0128805 -0.00867895 1.95387 2
29.71 -0.0125664 -0.00844797 1.96144 2
29.715 -0.0125664 -0.00830169 1.95394 2
29.72 -0.0122522 -0.00812576 1.95121 2
29.725 -0.0119381 -0.00794061 1.94923 2
29.73 -0.0119381 -0.0078205 1.95806 2
29.735 -0.0116239 -0.00766522 1.95148 2
29.74 -0.0113097 -0.00748499 1.94941 2
29.745 -0.0109956 -0.0072793 1.95821 2
29.75 -0.0106814 -0.00704061 1.95157 2
29.755 -0.0106814 -0.00684468 1.9495 2
29.76 -0.0103673 -0.0066098 1.94797 2
29.765 -0.0100531 -0.00631153 1.95716 2
29.77 -0.00973894 -0.00600539 1.9508 2
29.775 -0.00973894 -0.00573217 1.95923 2
29.78 -0.00942478 -0.00543852 1.9626 2
29.785 -0.00942478 -0.00519153 1.95478 2
29.79 -0.00911062 -0.00490346 1.95182 2
29.795 -0.00879646 -0.0046122 1.94968 2
29.8 -0.00879646 -0.00435743 1.95839 2
29.805 -0.0084823 -0.00407988 1.95172 2
29.81 -0.00816814 -0.00378426 1.95987 2
29.815 -0.00785398 -0.00346545 1.96309 2
29.82 -0.00753982 -0.0031303 1.95512 2
29.825 -0.00722566 -0.00277672 1.95208 2
29.83 -0.0069115 -0.00241238 1.96014 2
29.835 -0.00628319 -0.00198244 1.96328 2
29.84 -0.00596903 -0.00155473 1.95526 2
29.845 -0.00565487 -0.00116066 1.96247 2
29.85 -0.00502655 -0.000704701 1.96496 2
29.855 -0.00471239 -0.00026726 1.95651 2
29.86 -0.00408407 0.000220994 1.95308 2
29.865 -0.00376991 0.00064249 1.96088 2
29.87 -0.00345575 0.00104416 1.9638 2
29.875 -0.00282743 0.00149484 1.95566 2
29.88 -0.00251327 0.00189685 1.96275 2
29.885 -0.00219911 0.00232012 1.96518 2
29.89 -0.00188496 0.00263497 1.95665 2
29.895 -0.0015708 0.00303379 1.9532 2
29.9 -0.0015708 0.00326269 1.96095 2
29.905 -0.00125664 0.00354658 1.96387 2
29.91 -0.000942478 0.0038167 1.95569 2
29.915 -0.000942478 0.00398904 1.96279 2
29.92 -0.000628319 0.00420942 1.96519 2
29.925 -0.000314159 0.00435172 1.95667 2
29.93 -0.000314159 0.00452678 1.9532 2
29.935 0.000314159 0.00470168 1.96097 2
29.94 0.000314159 0.00487196 1.96386 2
29.945 0.000628319 0.00505402 1.95571 2
29.95 0.00125664 0.00527913 1.96278 2
29.955 0.00125664 0.00550226 1.9652 2
29.96 0.00188496 0.00572791 1.95666 2
29.965 0.00188496 0.00596449 1.95321 2
29.97 0.00219911 0.00618058 1.96096 2
29.975 0.00251327 0.00638467 1.96388 2
29.98 0.00282743 0.00660447 1.9557 2
29.985 0.00282743 0.00673623 1.96279 2
29.99 0.00282743 0.00685387 1.96519 2
29.995 0.00314159 0.00695455 1.95667 2
30 0.00314159 0.00703802 1.9532 2
